delivery_partner_id,partner_name,city,vehicle_type,employment_type,avg_rating,is_active
DP14597,Sneha T,Ahmedabad,Scooter,Part-Time,4.55,True
DP14060,Neha D,Mumbai,Bike,Part-Time,4.42,True
DP04764,Divya C,Delhi,Scooter,Full-Time,4.56,True
DP05953,Divya P,Chennai,Scooter,Contract,4.06,True
DP03588,Rahul D,Mumbai,Scooter,Full-Time,4.5,True
DP07954,Deepak J,Hyderabad,Bike,Full-Time,4.34,True
DP10557,Rakesh U,Chennai,Bike,Contract,4.5,True
DP01468,Neha I,Chennai,Bike,Full-Time,3.72,True
DP10999,Nikhil H,Bengaluru,Scooter,Contract,4.26,True
DP14854,Divya V,Ahmedabad,Bike,Full-Time,3.96,True
DP13143,Vikas Y,Ahmedabad,Bike,Part-Time,4.26,True
DP00348,Pooja S,Chennai,Scooter,Part-Time,3.92,True
DP13962,Arjun A,Hyderabad,Bike,Contract,3.61,True
DP13586,Divya X,Kolkata,Bike,Contract,3.96,False
DP05923,Vikas C,Hyderabad,Bike,Full-Time,4.43,True
DP10415,Nikhil E,Bengaluru,Scooter,Contract,4.55,True
DP09666,Neha D,Delhi,Cycle,Part-Time,4.28,True
DP05257,Nikhil U,Ahmedabad,Bike,Contract,3.85,False
DP03576,Santosh C,Delhi,Cycle,Part-Time,4.51,True
DP03976,Meena C,Bengaluru,Bike,Full-Time,4.41,False
DP08978,Manoj L,Kolkata,Scooter,Full-Time,3.98,True
DP10513,Deepak H,Ahmedabad,Bike,Full-Time,4.42,True
DP07302,Priya Y,Mumbai,Cycle,Full-Time,3.97,True
DP00479,Vikas A,Bengaluru,Bike,Contract,4.0,True
DP03079,Santosh D,Bengaluru,Scooter,Contract,4.25,True
DP14780,Suresh J,Mumbai,Bike,Full-Time,4.2,True
DP12701,Sneha D,Bengaluru,Car,Full-Time,4.41,True
DP04870,Pooja L,Bengaluru,Scooter,Full-Time,4.03,True
DP11712,Rahul L,Bengaluru,Scooter,Part-Time,4.52,False
DP03584,Arjun H,Chennai,Cycle,Full-Time,4.47,True
DP08785,Meena W,Kolkata,Bike,Part-Time,3.83,True
DP09273,Kiran P,Chennai,Scooter,Full-Time,3.78,False
DP10391,Santosh H,Hyderabad,Bike,Full-Time,4.02,True
DP07548,Rakesh X,Bengaluru,Bike,Full-Time,4.43,True
DP04677,Suresh K,Bengaluru,Bike,Part-Time,4.18,True
DP12345,Ananya S,Pune,Bike,Full-Time,3.99,True
DP11519,Amit M,Bengaluru,Bike,Part-Time,3.73,True
DP06430,Neha X,Bengaluru,Scooter,Part-Time,3.92,True
DP06702,Vikas U,Bengaluru,Bike,Part-Time,4.22,True
DP07701,Deepak F,Mumbai,Scooter,Part-Time,4.18,True
DP14409,Sneha M,Delhi,Cycle,Full-Time,4.44,True
DP09204,Neha Q,Bengaluru,Car,Full-Time,3.94,True
DP13488,Arjun B,Mumbai,Cycle,Contract,3.79,False
DP09124,Divya P,Mumbai,Scooter,Part-Time,4.03,True
DP08617,Deepak D,Hyderabad,Scooter,Contract,4.12,True
DP11831,Manoj S,Delhi,Scooter,Full-Time,3.96,True
DP09961,Rakesh N,Chennai,Cycle,Full-Time,4.28,False
DP12537,Divya U,Hyderabad,Scooter,Full-Time,4.08,True
DP07868,Shreya E,Bengaluru,Scooter,Full-Time,4.1,False
DP04305,Meena N,Delhi,Bike,Part-Time,4.53,False
DP03647,Suresh V,Bengaluru,Cycle,Full-Time,4.35,True
DP09741,Vikas C,Hyderabad,Scooter,Part-Time,4.04,True
DP02634,Rahul K,Pune,Bike,Contract,3.8,True
DP14219,Neha R,Mumbai,Bike,Full-Time,4.17,True
DP03804,Shreya O,Mumbai,Cycle,Full-Time,4.26,True
DP06919,Rahul H,Bengaluru,Bike,Part-Time,4.14,True
DP03004,Arjun F,Mumbai,Scooter,Full-Time,4.58,True
DP10416,Neha C,Mumbai,Scooter,Full-Time,4.32,False
DP01649,Meena R,Kolkata,Scooter,Full-Time,4.24,True
DP01587,Pooja F,Mumbai,Cycle,Full-Time,4.31,True
DP04326,Amit U,Chennai,Car,Full-Time,3.99,False
DP06403,Neha W,Mumbai,Bike,Part-Time,4.18,True
DP08375,Santosh W,Hyderabad,Cycle,Full-Time,3.83,True
DP01995,Rahul F,Ahmedabad,Scooter,Full-Time,4.21,True
DP07281,Arjun H,Delhi,Scooter,Part-Time,4.02,True
DP07669,Arjun B,Delhi,Scooter,Full-Time,3.87,True
DP02023,Pooja F,Bengaluru,Cycle,Full-Time,4.56,True
DP06590,Manoj K,Delhi,Bike,Full-Time,4.22,True
DP00798,Neha M,Mumbai,Car,Full-Time,4.19,True
DP04866,Rahul K,Chennai,Scooter,Full-Time,4.75,False
DP05566,Amit F,Pune,Cycle,Full-Time,4.15,True
DP03002,Ananya F,Ahmedabad,Bike,Full-Time,3.81,True
DP06071,Sneha C,Hyderabad,Bike,Contract,4.1,False
DP03097,Sneha F,Hyderabad,Bike,Part-Time,3.97,True
DP13353,Sneha G,Mumbai,Car,Full-Time,3.33,True
DP00220,Santosh A,Mumbai,Scooter,Contract,4.06,True
DP14012,Kiran X,Chennai,Scooter,Full-Time,4.04,True
DP06159,Santosh O,Chennai,Scooter,Contract,4.28,True
DP11538,Amit N,Bengaluru,Bike,Part-Time,4.35,True
DP11119,Rahul J,Bengaluru,Bike,Full-Time,4.16,True
DP10043,Kiran J,Hyderabad,Car,Part-Time,4.41,True
DP05542,Kiran K,Bengaluru,Scooter,Part-Time,4.25,True
DP14386,Ravi J,Kolkata,Bike,Full-Time,3.77,True
DP03057,Divya H,Bengaluru,Bike,Full-Time,4.84,True
DP14265,Suresh N,Chennai,Car,Full-Time,4.59,True
DP02979,Santosh Y,Pune,Scooter,Part-Time,4.21,False
DP10603,Suresh K,Delhi,Bike,Contract,4.07,True
DP13186,Priya T,Hyderabad,Scooter,Full-Time,4.15,False
DP01752,Neha W,Pune,Scooter,Contract,3.55,True
DP05605,Sneha Z,Delhi,Cycle,Full-Time,4.51,False
DP10006,Santosh R,Delhi,Bike,Contract,4.31,True
DP14519,Sneha F,Pune,Scooter,Full-Time,4.38,True
DP06437,Rahul I,Bengaluru,Bike,Full-Time,4.23,True
DP04919,Sneha R,Bengaluru,Scooter,Part-Time,4.04,True
DP09078,Sneha J,Mumbai,Bike,Full-Time,4.29,True
DP13746,Manoj N,Hyderabad,Cycle,Full-Time,3.46,True
DP00712,Pooja N,Ahmedabad,Cycle,Full-Time,4.02,True
DP01899,Meena M,Hyderabad,Bike,Contract,4.04,True
DP07372,Priya T,Kolkata,Scooter,Contract,4.3,True
DP10856,Priya F,Delhi,Bike,Contract,4.06,True
DP04847,Santosh D,Ahmedabad,Scooter,Full-Time,4.2,True
DP11984,Arjun A,Kolkata,Cycle,Contract,4.09,True
DP10690,Shreya E,Hyderabad,Cycle,Part-Time,4.7,True
DP12328,Deepak Z,Pune,Scooter,Part-Time,3.74,True
DP03180,Vikas O,Delhi,Cycle,Full-Time,4.45,True
DP04243,Rahul Y,Bengaluru,Bike,Contract,4.28,True
DP01796,Nikhil G,Pune,Scooter,Contract,3.53,True
DP08030,Sneha C,Hyderabad,Scooter,Full-Time,3.95,False
DP13088,Ananya G,Delhi,Scooter,Contract,4.23,True
DP09150,Pooja X,Mumbai,Scooter,Full-Time,3.84,True
DP11707,Rahul K,Delhi,Bike,Contract,3.72,True
DP01205,Shreya S,Kolkata,Scooter,Contract,4.37,True
DP00197,Priya S,Hyderabad,Bike,Full-Time,4.79,True
DP07445,Rahul B,Hyderabad,Scooter,Full-Time,4.28,True
DP11541,Vikas G,Kolkata,Scooter,Full-Time,3.97,True
DP10637,Neha G,Delhi,Car,Full-Time,4.16,True
DP07168,Deepak D,Mumbai,Scooter,Contract,4.18,True
DP07923,Pooja E,Bengaluru,Bike,Full-Time,4.17,True
DP12051,Amit X,Kolkata,Scooter,Full-Time,4.37,True
DP05004,Amit T,Pune,Bike,Full-Time,3.92,True
DP10848,Deepak I,Delhi,Bike,Full-Time,4.34,True
DP03695,Sneha K,Delhi,Car,Part-Time,4.42,True
DP11438,Suresh X,Chennai,Scooter,Full-Time,4.15,True
DP14584,Rakesh H,Delhi,Scooter,Full-Time,4.1,True
DP14406,Divya B,Ahmedabad,Bike,Part-Time,4.27,True
DP14092,Meena K,Mumbai,Scooter,Part-Time,4.12,True
DP14654,Priya H,Hyderabad,Scooter,Part-Time,3.9,True
DP04737,Vikas N,Ahmedabad,Scooter,Part-Time,4.18,True
DP11807,Rahul Z,Bengaluru,Scooter,Full-Time,4.03,True
DP03267,Pooja F,Kolkata,Scooter,Full-Time,4.09,False
DP02428,Ananya O,Mumbai,Cycle,Part-Time,4.28,True
DP09767,Ananya X,Hyderabad,Car,Full-Time,4.76,True
DP09714,Arjun N,Hyderabad,Bike,Part-Time,3.98,True
DP07163,Arjun I,Mumbai,Bike,Full-Time,4.36,False
DP14257,Manoj S,Pune,Bike,Contract,4.09,False
DP12231,Suresh I,Pune,Cycle,Part-Time,4.53,True
DP05326,Pooja D,Hyderabad,Cycle,Part-Time,4.27,True
DP08599,Arjun J,Ahmedabad,Cycle,Full-Time,3.99,True
DP08696,Sneha E,Bengaluru,Scooter,Part-Time,3.95,True
DP06997,Manoj J,Mumbai,Scooter,Full-Time,4.46,True
DP00153,Ananya T,Kolkata,Bike,Full-Time,4.42,True
DP07664,Neha V,Bengaluru,Scooter,Full-Time,4.18,True
DP08841,Pooja G,Bengaluru,Bike,Full-Time,4.34,True
DP04848,Pooja S,Mumbai,Scooter,Full-Time,3.88,True
DP09209,Divya G,Bengaluru,Scooter,Full-Time,3.76,True
DP03682,Shreya R,Ahmedabad,Cycle,Contract,4.03,True
DP07360,Amit U,Mumbai,Cycle,Full-Time,3.64,False
DP10481,Ananya O,Hyderabad,Bike,Full-Time,3.97,True
DP02190,Rakesh G,Kolkata,Scooter,Contract,4.32,True
DP14179,Divya V,Hyderabad,Bike,Full-Time,4.45,False
DP09034,Meena Z,Bengaluru,Scooter,Part-Time,4.52,True
DP01382,Santosh I,Pune,Bike,Contract,3.75,True
DP04425,Ananya J,Bengaluru,Car,Full-Time,4.89,True
DP01622,Suresh Q,Chennai,Bike,Full-Time,4.13,True
DP01506,Ananya T,Bengaluru,Scooter,Part-Time,4.07,False
DP12182,Suresh H,Delhi,Bike,Full-Time,4.25,True
DP13056,Amit U,Delhi,Bike,Part-Time,4.5,True
DP13900,Santosh X,Kolkata,Scooter,Part-Time,4.45,False
DP05985,Sneha I,Bengaluru,Scooter,Full-Time,4.27,True
DP12838,Ananya U,Bengaluru,Bike,Part-Time,4.13,True
DP06142,Rakesh B,Ahmedabad,Bike,Full-Time,3.65,True
DP01853,Divya A,Bengaluru,Cycle,Full-Time,4.1,False
DP12679,Santosh W,Chennai,Car,Part-Time,4.21,True
DP01193,Divya Z,Chennai,Cycle,Contract,4.85,True
DP03553,Sneha H,Bengaluru,Scooter,Full-Time,4.59,True
DP13133,Shreya C,Kolkata,Cycle,Part-Time,4.75,True
DP03854,Vikas C,Kolkata,Bike,Part-Time,3.69,False
DP01675,Vikas C,Bengaluru,Scooter,Full-Time,4.03,True
DP03545,Meena I,Pune,Scooter,Part-Time,4.56,True
DP02731,Kiran Q,Pune,Scooter,Full-Time,4.69,True
DP00669,Santosh Q,Pune,Scooter,Full-Time,4.17,True
DP05681,Neha K,Bengaluru,Bike,Part-Time,3.63,True
DP01886,Pooja Z,Bengaluru,Bike,Contract,4.28,True
DP00165,Priya Z,Bengaluru,Car,Contract,4.03,True
DP11096,Pooja G,Chennai,Bike,Full-Time,4.37,True
DP14169,Ravi M,Bengaluru,Bike,Contract,4.22,True
DP13317,Ananya V,Mumbai,Scooter,Contract,4.5,True
DP07608,Amit I,Mumbai,Scooter,Full-Time,4.44,True
DP02525,Arjun L,Delhi,Scooter,Full-Time,4.34,True
DP11974,Ravi S,Ahmedabad,Scooter,Contract,4.02,True
DP09080,Vikas L,Delhi,Bike,Part-Time,4.2,True
DP14887,Ananya U,Bengaluru,Car,Contract,4.27,True
DP13342,Ravi J,Bengaluru,Scooter,Full-Time,4.14,True
DP07878,Rakesh Q,Chennai,Scooter,Part-Time,4.16,True
DP01722,Sneha I,Pune,Scooter,Contract,3.83,True
DP05996,Kiran E,Pune,Cycle,Full-Time,3.51,False
DP06618,Ravi J,Pune,Scooter,Full-Time,4.23,True
DP11294,Vikas N,Chennai,Scooter,Contract,4.02,True
DP12527,Meena E,Mumbai,Bike,Part-Time,4.4,False
DP00226,Ravi M,Delhi,Bike,Contract,4.05,True
DP03984,Ravi Q,Delhi,Car,Contract,4.36,True
DP11617,Kiran U,Delhi,Scooter,Contract,3.98,True
DP11508,Sneha F,Hyderabad,Scooter,Full-Time,5.0,True
DP10612,Neha Y,Hyderabad,Scooter,Full-Time,3.98,True
DP03432,Shreya R,Kolkata,Scooter,Contract,4.64,True
DP03220,Ananya F,Hyderabad,Bike,Part-Time,4.68,True
DP02716,Neha R,Kolkata,Cycle,Full-Time,4.58,True
DP01803,Pooja G,Bengaluru,Cycle,Part-Time,4.61,True
DP06081,Nikhil I,Bengaluru,Scooter,Part-Time,3.77,False
DP02110,Arjun P,Mumbai,Scooter,Full-Time,3.93,False
DP02813,Ananya N,Kolkata,Scooter,Part-Time,3.91,True
DP13905,Neha D,Delhi,Scooter,Full-Time,3.83,True
DP07541,Meena W,Bengaluru,Bike,Full-Time,3.96,True
DP01220,Divya W,Bengaluru,Scooter,Full-Time,4.02,True
DP10842,Suresh G,Hyderabad,Bike,Part-Time,4.22,True
DP07861,Nikhil Q,Pune,Bike,Full-Time,3.94,False
DP12289,Ananya M,Bengaluru,Scooter,Full-Time,4.45,True
DP00451,Rahul F,Bengaluru,Scooter,Part-Time,4.06,False
DP13771,Rahul S,Kolkata,Bike,Full-Time,4.08,True
DP07157,Ananya H,Ahmedabad,Bike,Part-Time,4.15,True
DP02650,Amit I,Hyderabad,Bike,Full-Time,4.32,True
DP03150,Vikas W,Bengaluru,Scooter,Contract,3.99,True
DP08417,Vikas S,Ahmedabad,Bike,Full-Time,4.3,True
DP12847,Priya L,Bengaluru,Cycle,Full-Time,4.17,True
DP05502,Rakesh T,Ahmedabad,Scooter,Full-Time,3.64,True
DP02479,Amit V,Delhi,Car,Part-Time,4.26,True
DP07570,Rakesh T,Pune,Scooter,Full-Time,4.04,True
DP10874,Pooja Y,Hyderabad,Bike,Part-Time,4.39,True
DP06310,Neha J,Bengaluru,Bike,Full-Time,4.01,True
DP09395,Deepak S,Mumbai,Scooter,Contract,4.31,True
DP04757,Arjun L,Bengaluru,Scooter,Part-Time,3.91,True
DP02898,Neha F,Bengaluru,Scooter,Full-Time,4.05,False
DP12233,Priya O,Chennai,Scooter,Part-Time,3.64,True
DP10558,Divya D,Bengaluru,Scooter,Part-Time,4.67,True
DP09773,Santosh B,Chennai,Scooter,Full-Time,4.3,True
DP09530,Divya G,Delhi,Cycle,Contract,4.23,True
DP14742,Deepak P,Pune,Scooter,Full-Time,4.07,True
DP00593,Meena B,Bengaluru,Scooter,Part-Time,4.27,True
DP12523,Rahul L,Delhi,Scooter,Full-Time,4.41,True
DP09103,Pooja R,Bengaluru,Bike,Full-Time,4.38,False
DP11166,Rakesh A,Chennai,Scooter,Full-Time,4.03,True
DP10664,Neha M,Bengaluru,Scooter,Part-Time,4.45,True
DP08278,Shreya Z,Mumbai,Scooter,Contract,3.98,True
DP07200,Neha C,Delhi,Scooter,Full-Time,4.19,True
DP04520,Ravi B,Bengaluru,Scooter,Full-Time,4.32,True
DP03152,Neha E,Delhi,Scooter,Full-Time,4.49,True
DP02775,Priya Y,Chennai,Bike,Part-Time,4.23,True
DP12755,Sneha S,Hyderabad,Scooter,Contract,3.89,True
DP12615,Suresh R,Delhi,Bike,Full-Time,4.0,True
DP09370,Rahul O,Mumbai,Bike,Contract,4.44,True
DP06450,Suresh K,Delhi,Bike,Contract,4.11,True
DP05805,Deepak Q,Kolkata,Scooter,Contract,4.25,True
DP12792,Vikas S,Delhi,Bike,Full-Time,4.17,True
DP06353,Santosh H,Bengaluru,Scooter,Part-Time,4.41,False
DP09423,Pooja L,Bengaluru,Cycle,Part-Time,3.75,True
DP14061,Vikas Z,Ahmedabad,Scooter,Part-Time,4.14,True
DP14182,Divya L,Ahmedabad,Bike,Part-Time,4.52,False
DP10321,Nikhil R,Chennai,Bike,Full-Time,4.06,True
DP06596,Divya O,Mumbai,Scooter,Contract,3.87,True
DP08743,Neha J,Ahmedabad,Bike,Part-Time,4.71,True
DP00075,Deepak R,Bengaluru,Scooter,Part-Time,3.89,True
DP11214,Suresh Y,Hyderabad,Scooter,Full-Time,3.84,True
DP14436,Amit J,Chennai,Cycle,Full-Time,4.46,True
DP08269,Kiran A,Kolkata,Cycle,Full-Time,4.54,False
DP00729,Arjun A,Bengaluru,Cycle,Contract,4.37,True
DP12187,Rakesh G,Chennai,Bike,Contract,4.23,True
DP03054,Rahul Y,Bengaluru,Scooter,Full-Time,4.16,True
DP04564,Deepak Y,Ahmedabad,Scooter,Contract,4.42,False
DP14438,Amit J,Kolkata,Bike,Full-Time,3.89,True
DP07675,Meena F,Mumbai,Scooter,Full-Time,4.41,True
DP03457,Rakesh N,Mumbai,Bike,Contract,4.21,True
DP04594,Meena Q,Ahmedabad,Bike,Full-Time,4.62,False
DP07927,Amit O,Bengaluru,Cycle,Contract,4.31,False
DP06868,Kiran B,Delhi,Bike,Part-Time,4.28,True
DP06453,Ananya S,Kolkata,Scooter,Contract,4.19,True
DP05773,Vikas N,Ahmedabad,Bike,Part-Time,4.37,True
DP10928,Amit L,Chennai,Bike,Full-Time,4.18,True
DP11203,Suresh O,Hyderabad,Bike,Full-Time,4.08,False
DP08106,Priya U,Mumbai,Bike,Full-Time,4.34,True
DP10213,Sneha L,Bengaluru,Cycle,Part-Time,4.51,True
DP13892,Deepak K,Hyderabad,Bike,Full-Time,4.26,True
DP13777,Amit B,Mumbai,Bike,Full-Time,4.41,False
DP12929,Meena V,Delhi,Scooter,Full-Time,4.28,True
DP05487,Divya B,Pune,Bike,Full-Time,4.17,True
DP01385,Shreya T,Bengaluru,Bike,Full-Time,3.98,True
DP08068,Nikhil F,Bengaluru,Bike,Full-Time,4.23,True
DP05091,Priya W,Hyderabad,Scooter,Part-Time,3.84,True
DP12270,Ananya K,Pune,Bike,Part-Time,3.64,True
DP04642,Divya O,Chennai,Bike,Full-Time,3.84,True
DP01601,Priya F,Ahmedabad,Scooter,Full-Time,3.64,True
DP00391,Shreya U,Hyderabad,Scooter,Part-Time,4.11,True
DP11671,Deepak R,Chennai,Scooter,Full-Time,4.27,True
DP02392,Ravi S,Bengaluru,Scooter,Contract,4.38,True
DP12158,Arjun L,Ahmedabad,Bike,Part-Time,4.03,True
DP03453,Amit F,Delhi,Bike,Full-Time,4.4,True
DP08166,Priya T,Delhi,Cycle,Contract,3.41,True
DP07668,Priya U,Ahmedabad,Car,Contract,4.53,True
DP06567,Manoj P,Mumbai,Scooter,Part-Time,4.01,True
DP00659,Kiran A,Hyderabad,Bike,Full-Time,4.55,True
DP01805,Divya V,Delhi,Bike,Full-Time,4.94,True
DP09491,Deepak K,Mumbai,Scooter,Part-Time,3.96,False
DP11021,Neha P,Bengaluru,Scooter,Full-Time,3.78,True
DP00034,Santosh P,Delhi,Bike,Contract,4.12,True
DP02297,Kiran K,Delhi,Scooter,Full-Time,4.3,True
DP12049,Santosh B,Chennai,Scooter,Full-Time,3.82,False
DP01694,Manoj H,Bengaluru,Scooter,Full-Time,3.81,True
DP12140,Meena X,Delhi,Scooter,Part-Time,4.34,True
DP08058,Rakesh Y,Bengaluru,Scooter,Full-Time,4.5,False
DP14563,Neha Y,Ahmedabad,Scooter,Full-Time,4.67,True
DP01725,Priya K,Pune,Scooter,Full-Time,3.5,True
DP11943,Ravi L,Chennai,Bike,Contract,3.95,True
DP11652,Sneha B,Kolkata,Bike,Contract,4.11,True
DP10870,Amit L,Mumbai,Cycle,Full-Time,4.13,True
DP10017,Sneha O,Delhi,Scooter,Full-Time,4.76,False
DP07094,Sneha N,Bengaluru,Bike,Full-Time,3.65,True
DP08518,Nikhil M,Ahmedabad,Cycle,Full-Time,4.33,True
DP05900,Kiran P,Mumbai,Bike,Full-Time,4.44,False
DP09398,Suresh T,Pune,Bike,Contract,3.91,True
DP06427,Nikhil B,Bengaluru,Bike,Part-Time,4.28,True
DP07429,Santosh B,Chennai,Cycle,Part-Time,4.14,True
DP08715,Shreya O,Ahmedabad,Cycle,Contract,4.24,True
DP00658,Priya I,Delhi,Scooter,Full-Time,4.85,True
DP02623,Arjun K,Mumbai,Cycle,Full-Time,3.85,True
DP12730,Sneha Q,Pune,Scooter,Part-Time,4.12,True
DP01791,Rahul E,Chennai,Car,Part-Time,4.45,True
DP09686,Manoj F,Bengaluru,Bike,Contract,4.2,False
DP09660,Manoj X,Pune,Cycle,Full-Time,4.1,True
DP13144,Neha V,Bengaluru,Bike,Full-Time,3.94,True
DP03556,Ananya X,Mumbai,Bike,Part-Time,4.71,True
DP05611,Nikhil M,Bengaluru,Scooter,Full-Time,4.39,True
DP06763,Deepak A,Ahmedabad,Bike,Part-Time,3.79,True
DP12276,Suresh Y,Kolkata,Scooter,Full-Time,4.67,True
DP03209,Rahul H,Bengaluru,Scooter,Full-Time,4.02,False
DP14988,Arjun O,Bengaluru,Bike,Full-Time,4.73,False
DP07280,Pooja I,Bengaluru,Scooter,Full-Time,4.1,True
DP09275,Santosh L,Bengaluru,Bike,Contract,4.47,True
DP09207,Ananya S,Chennai,Scooter,Full-Time,3.58,True
DP10770,Rakesh C,Mumbai,Scooter,Contract,4.26,False
DP09679,Ananya R,Chennai,Cycle,Contract,4.59,True
DP10846,Neha B,Mumbai,Scooter,Part-Time,4.12,True
DP00120,Arjun C,Bengaluru,Bike,Part-Time,4.44,True
DP14276,Suresh I,Kolkata,Scooter,Part-Time,4.04,True
DP13606,Vikas M,Kolkata,Cycle,Full-Time,4.67,True
DP14015,Arjun S,Bengaluru,Bike,Part-Time,4.04,True
DP12359,Manoj X,Chennai,Scooter,Full-Time,4.3,True
DP07631,Arjun D,Kolkata,Scooter,Contract,4.35,True
DP05737,Ravi D,Chennai,Scooter,Full-Time,3.59,True
DP13563,Rahul Q,Delhi,Scooter,Full-Time,4.19,True
DP13676,Amit J,Kolkata,Bike,Full-Time,4.11,False
DP01801,Kiran O,Mumbai,Bike,Part-Time,4.57,True
DP09701,Arjun F,Mumbai,Scooter,Full-Time,4.82,True
DP00037,Nikhil T,Pune,Bike,Full-Time,4.6,True
DP14322,Suresh H,Chennai,Bike,Contract,4.34,True
DP05105,Manoj O,Bengaluru,Scooter,Part-Time,4.36,True
DP02169,Manoj G,Hyderabad,Bike,Full-Time,4.3,True
DP05317,Neha N,Kolkata,Cycle,Contract,4.23,True
DP12811,Suresh K,Delhi,Bike,Full-Time,4.21,False
DP04629,Deepak L,Hyderabad,Car,Part-Time,4.39,True
DP08873,Arjun X,Mumbai,Bike,Full-Time,3.71,False
DP05729,Divya T,Kolkata,Cycle,Contract,4.16,True
DP04950,Rahul Y,Ahmedabad,Bike,Contract,4.06,True
DP04251,Nikhil J,Pune,Bike,Part-Time,4.13,True
DP10433,Shreya A,Chennai,Bike,Part-Time,4.21,True
DP01664,Sneha Z,Ahmedabad,Bike,Full-Time,3.93,True
DP01496,Pooja W,Mumbai,Scooter,Full-Time,3.86,True
DP01162,Neha S,Kolkata,Bike,Full-Time,4.81,True
DP11134,Shreya U,Bengaluru,Scooter,Contract,4.31,True
DP13705,Amit A,Delhi,Scooter,Full-Time,4.05,True
DP10778,Suresh X,Delhi,Car,Contract,4.31,True
DP13185,Shreya B,Ahmedabad,Bike,Contract,4.2,True
DP04041,Rakesh Z,Chennai,Cycle,Full-Time,4.01,True
DP06458,Manoj Q,Bengaluru,Scooter,Full-Time,4.43,True
DP13609,Manoj L,Mumbai,Cycle,Full-Time,3.78,False
DP00698,Pooja E,Kolkata,Bike,Full-Time,4.24,True
DP07810,Pooja O,Chennai,Bike,Contract,4.28,False
DP01652,Ravi P,Hyderabad,Scooter,Contract,3.98,False
DP01294,Meena Z,Delhi,Scooter,Contract,4.03,True
DP06400,Vikas X,Bengaluru,Bike,Full-Time,3.92,True
DP12756,Nikhil C,Bengaluru,Scooter,Full-Time,4.1,True
DP02422,Suresh M,Bengaluru,Scooter,Part-Time,4.61,False
DP10068,Shreya A,Mumbai,Bike,Part-Time,3.87,False
DP00044,Vikas M,Kolkata,Scooter,Part-Time,3.71,True
DP00258,Shreya C,Mumbai,Scooter,Part-Time,4.37,True
DP14020,Neha B,Pune,Bike,Part-Time,4.22,True
DP11107,Ananya D,Bengaluru,Cycle,Full-Time,3.89,True
DP12030,Pooja K,Hyderabad,Bike,Full-Time,4.14,False
DP12202,Nikhil L,Chennai,Bike,Full-Time,4.44,True
DP09635,Santosh B,Mumbai,Scooter,Contract,4.48,True
DP10977,Sneha Z,Pune,Scooter,Full-Time,4.84,True
DP11385,Rakesh H,Bengaluru,Scooter,Part-Time,4.19,True
DP01511,Deepak J,Kolkata,Scooter,Full-Time,4.64,True
DP05831,Suresh F,Ahmedabad,Cycle,Full-Time,4.13,True
DP04573,Rakesh F,Kolkata,Bike,Part-Time,4.33,False
DP11583,Shreya C,Pune,Cycle,Contract,4.02,False
DP02183,Arjun U,Delhi,Car,Part-Time,4.9,True
DP07039,Priya C,Delhi,Scooter,Full-Time,4.25,True
DP01946,Nikhil A,Kolkata,Scooter,Contract,4.09,False
DP08347,Vikas M,Chennai,Bike,Part-Time,3.94,True
DP13699,Ravi Y,Hyderabad,Cycle,Full-Time,4.04,False
DP00922,Kiran Z,Chennai,Scooter,Part-Time,3.92,False
DP04808,Pooja E,Chennai,Bike,Contract,4.0,True
DP10309,Nikhil Y,Mumbai,Scooter,Full-Time,4.3,True
DP10145,Kiran V,Pune,Scooter,Full-Time,4.45,True
DP02943,Manoj A,Mumbai,Car,Full-Time,4.23,True
DP08847,Suresh Y,Chennai,Scooter,Contract,3.58,True
DP06509,Ananya O,Kolkata,Scooter,Full-Time,3.95,True
DP01024,Amit Y,Pune,Scooter,Full-Time,4.27,True
DP10459,Nikhil G,Mumbai,Scooter,Part-Time,4.34,True
DP06580,Pooja F,Pune,Bike,Contract,4.74,True
DP05253,Ananya Z,Bengaluru,Bike,Full-Time,4.01,False
DP11374,Priya G,Ahmedabad,Cycle,Part-Time,4.27,True
DP11801,Nikhil U,Delhi,Cycle,Full-Time,4.08,True
DP01480,Kiran R,Chennai,Scooter,Contract,3.86,True
DP06479,Rahul N,Delhi,Scooter,Part-Time,3.85,True
DP09120,Suresh N,Bengaluru,Scooter,Full-Time,4.2,False
DP03688,Sneha V,Bengaluru,Scooter,Part-Time,3.51,True
DP06650,Rakesh W,Chennai,Scooter,Contract,4.15,True
DP00923,Priya P,Chennai,Scooter,Part-Time,4.05,True
DP12629,Meena I,Chennai,Bike,Full-Time,4.4,True
DP07032,Ravi P,Bengaluru,Scooter,Full-Time,4.45,True
DP06709,Shreya J,Hyderabad,Bike,Full-Time,4.4,True
DP00085,Divya M,Bengaluru,Bike,Full-Time,3.79,True
DP10959,Meena C,Delhi,Scooter,Part-Time,4.57,True
DP12438,Shreya N,Delhi,Scooter,Part-Time,4.21,False
DP13489,Amit Z,Mumbai,Bike,Full-Time,4.31,True
DP14978,Nikhil H,Mumbai,Cycle,Part-Time,4.33,True
DP01234,Priya I,Kolkata,Cycle,Part-Time,4.5,True
DP03798,Amit F,Mumbai,Scooter,Contract,4.55,False
DP01834,Suresh F,Hyderabad,Cycle,Full-Time,4.66,True
DP08676,Ananya C,Mumbai,Bike,Part-Time,4.39,True
DP13664,Pooja L,Mumbai,Cycle,Contract,4.68,True
